sdName,sggName,office,office_type,sgTypecode,의원정수,등록후보수,경쟁률,무투표당선여부,무투표판정기준,비례대표_단일정당명부여부,등록미달여부,경쟁률_1미만여부,해당선거구_후보huboid_리스트,해당선거구_후보명_리스트,해당선거구_정당_리스트,체납이력_후보수,현체납_후보수,전과공개_후보수,공직검증전과_후보수,공직선거법전과_후보수,체납+공직검증전과_동시보유_후보수,검증위험_플래그,district_key
대구광역시,군위군선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100163560, 100164450","정유석, 박창석","더불어민주당, 국민의힘",1,0,1,1,0,1,Y,5|대구광역시|군위군선거구
대구광역시,남구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100163294, 100162499","이정현, 권오섭","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|대구광역시|남구제1선거구
대구광역시,달서구제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100164595, 100162250","장갑호, 김기열","더불어민주당, 국민의힘",1,0,1,1,1,1,Y,5|대구광역시|달서구제2선거구
대구광역시,달서구제3선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100162898, 100163459, 100163361","차우미, 오명환, 박왕규","더불어민주당, 국민의힘, 무소속",1,0,1,1,0,0,Y,5|대구광역시|달서구제3선거구
대구광역시,달서구제4선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100163561, 100163357","우영식, 이태손","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|대구광역시|달서구제4선거구
대구광역시,달서구제5선거구,시도의원,지역구,5,1,4,4.00,N,,N,N,N,"100163366, 100156168, 100161670, 100155801","김태형, 진미숙, 최영오, 윤권근","더불어민주당, 국민의힘, 진보당, 무소속",1,0,1,0,0,0,Y,5|대구광역시|달서구제5선거구
대구광역시,달성군제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100161866, 100162116","이대곤, 최재규","더불어민주당, 국민의힘",1,0,1,1,0,0,Y,5|대구광역시|달성군제2선거구
대구광역시,달성군제3선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100162361, 100162336","박영동, 배창규","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|대구광역시|달성군제3선거구
대구광역시,동구제4선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100154658, 100158204, 100162315","박동규, 이재숙, 최일영","더불어민주당, 국민의힘, 진보당",0,0,1,1,0,0,Y,5|대구광역시|동구제4선거구
대구광역시,북구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100162088, 100162121","이명복, 류종우","더불어민주당, 국민의힘",0,0,2,1,0,0,Y,5|대구광역시|북구제1선거구
대구광역시,북구제3선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100164324, 100162285","김태훈, 최수열","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|대구광역시|북구제3선거구
대구광역시,북구제5선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100163005, 100158615, 100160829","김규학, 김재용, 김용주","더불어민주당, 국민의힘, 무소속",1,0,2,1,0,0,Y,5|대구광역시|북구제5선거구
대구광역시,서구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100161003, 100162598","이주한, 이동운","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|대구광역시|서구제1선거구
대구광역시,수성구제2선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100162829, 100160401, 100161030","차현민, 김중군, 황기호","더불어민주당, 국민의힘, 무소속",1,0,2,2,0,1,Y,5|대구광역시|수성구제2선거구
대구광역시,수성구제3선거구,시도의원,지역구,5,1,4,4.00,N,,N,N,N,"100160497, 100160915, 100155639, 100165420","황혜진, 이성오, 서운교, 김삼조","더불어민주당, 국민의힘, 개혁신당, 무소속",0,0,2,1,0,0,Y,5|대구광역시|수성구제3선거구
대구광역시,수성구제5선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100162904, 100163280","정애향, 김태우","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|대구광역시|수성구제5선거구
대구광역시,중구제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100156535, 100156026","김혜진, 이형원","더불어민주당, 국민의힘",1,0,2,0,0,0,Y,5|대구광역시|중구제2선거구
대전광역시,대전광역시,교육감,특수(교육감·재보궐 등),11,1,5,5.00,N,,N,N,N,"100153741, 100153739, 100153764, 100153740, 100153737","정상신, 맹수석, 성광진, 오석진, 진동규","무소속, 무소속, 무소속, 무소속, 무소속",1,0,1,1,0,0,Y,11|대전광역시|대전광역시
대전광역시,대덕구,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100154870, 100163481","김찬술, 최충규","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,4|대전광역시|대덕구
대전광역시,동구,기초단체장,지역구,4,1,3,3.00,N,,N,N,N,"100154226, 100162951, 100154139","황인호, 박희조, 한현택","더불어민주당, 국민의힘, 무소속",0,0,2,2,0,0,Y,4|대전광역시|동구
대전광역시,서구,기초단체장,지역구,4,1,3,3.00,N,,N,N,N,"100154033, 100163049, 100154367","전문학, 서철모, 유지곤","더불어민주당, 국민의힘, 조국혁신당",1,0,3,1,1,0,Y,4|대전광역시|서구
대전광역시,유성구,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100163126, 100162041","정용래, 조원휘","더불어민주당, 국민의힘",1,0,1,1,0,0,Y,4|대전광역시|유성구
대전광역시,동구,기초의원비례,비례,9,1,3,3.00,N,,N,N,N,"100164010, 100165749, 100164014","김은지, 김성락, 김혜원","더불어민주당, 더불어민주당, 국민의힘",2,0,0,0,0,0,Y,9|대전광역시|동구
대전광역시,대덕구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100160286, 100157841","김기흥, 이효성","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|대전광역시|대덕구제1선거구
대전광역시,대덕구제2선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100154913, 100155211, 100160288","박은희, 박종서, 송활섭","더불어민주당, 국민의힘, 무소속",0,0,1,1,0,0,Y,5|대전광역시|대덕구제2선거구
대전광역시,동구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100154177, 100161688","정근모, 송인석","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|대전광역시|동구제1선거구
대전광역시,동구제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100153890, 100160136","최대성, 박철용","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|대전광역시|동구제2선거구
대전광역시,서구제5선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100160254, 100163700, 100155569","김신웅, 이중호, 이하영","더불어민주당, 국민의힘, 진보당",1,0,0,0,0,0,Y,5|대전광역시|서구제5선거구
대전광역시,유성구제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100160572, 100155654","인미동, 여황현","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|대전광역시|유성구제2선거구
대전광역시,유성구제3선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100160691, 100163099","하경옥, 한형신","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|대전광역시|유성구제3선거구
대전광역시,유성구제4선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100158569, 100161511","구본환, 이금선","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|대전광역시|유성구제4선거구
대전광역시,중구제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100159213, 100158688","유수열, 오한숙","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|대전광역시|중구제2선거구
대전광역시,중구제3선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100154090, 100159298","고제열, 안형진","더불어민주당, 국민의힘",1,0,2,0,0,0,Y,5|대전광역시|중구제3선거구
부산광역시,강서구,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100156803, 100161550","박상준, 김형찬","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,4|부산광역시|강서구
부산광역시,남구,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100154429, 100156672","박재범, 김광명","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,4|부산광역시|남구
부산광역시,동구,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100154786, 100161624","김종우, 강철호","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,4|부산광역시|동구
부산광역시,북구,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100156818, 100162619","정명희, 오태원","더불어민주당, 국민의힘",2,0,1,0,0,0,Y,4|부산광역시|북구
부산광역시,사하구,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100154670, 100157797","김태석, 김척수","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,4|부산광역시|사하구
부산광역시,서구,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100157569, 100160476","황정재, 공한수","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,4|부산광역시|서구
부산광역시,기장군,기초의원비례,비례,9,1,2,2.00,N,,N,N,N,"100165668, 100165674","조혜원, 이진희","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,9|부산광역시|기장군
부산광역시,강서구제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100157746, 100157866","정영수, 송현준","더불어민주당, 국민의힘",2,0,0,0,0,0,Y,5|부산광역시|강서구제2선거구
부산광역시,기장군제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100156172, 100159920","최정우, 박종철","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|부산광역시|기장군제1선거구
부산광역시,기장군제2선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100160045, 100159280, 100156121","라기오, 맹승자, 안준용","더불어민주당, 국민의힘, 진보당",1,0,1,1,1,0,Y,5|부산광역시|기장군제2선거구
부산광역시,남구제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100158341, 100157486","이강영, 조상진","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|부산광역시|남구제2선거구
부산광역시,남구제4선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100156545, 100156863","유정기, 박미순","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|부산광역시|남구제4선거구
부산광역시,동구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100161056, 100162374","김진오, 이상욱","더불어민주당, 국민의힘",1,0,2,2,0,1,Y,5|부산광역시|동구제1선거구
부산광역시,동구제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100162556, 100160398","임진권, 김재헌","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|부산광역시|동구제2선거구
부산광역시,동래구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100159126, 100160932","박민성, 김동하","더불어민주당, 국민의힘",1,0,1,1,0,1,Y,5|부산광역시|동래구제1선거구
부산광역시,부산진구제1선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100160183, 100161375, 100165105","성현옥, 박희용, 박석동","더불어민주당, 국민의힘, 무소속",0,0,1,1,1,0,Y,5|부산광역시|부산진구제1선거구
부산광역시,부산진구제3선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100157422, 100160834","장백산, 김재운","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|부산광역시|부산진구제3선거구
부산광역시,북구제3선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100162130, 100161195","정양훈, 이종진","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|부산광역시|북구제3선거구
부산광역시,북구제4선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100160005, 100161457, 100157572","김태희, 박종율, 김수민","더불어민주당, 국민의힘, 무소속",1,0,1,1,0,0,Y,5|부산광역시|북구제4선거구
부산광역시,사하구제1선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100160568, 100156394, 100162828","한정옥, 윤지영, 양기주","더불어민주당, 국민의힘, 무소속",0,0,1,1,0,0,Y,5|부산광역시|사하구제1선거구
부산광역시,사하구제2선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100158651, 100154667, 100164972","전원석, 최종원, 김장성","더불어민주당, 국민의힘, 무소속",0,0,1,1,0,0,Y,5|부산광역시|사하구제2선거구
부산광역시,사하구제4선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100160961, 100154775","박정순, 이상은","더불어민주당, 국민의힘",0,0,1,1,1,0,Y,5|부산광역시|사하구제4선거구
부산광역시,서구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100157776, 100161226","윤지환, 송상조","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|부산광역시|서구제1선거구
부산광역시,수영구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100157956, 100162620","황성의, 조병제","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|부산광역시|수영구제1선거구
부산광역시,영도구제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100154884, 100158278","박상현, 양준모","더불어민주당, 국민의힘",0,0,1,1,1,0,Y,5|부산광역시|영도구제2선거구
부산광역시,중구선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100162393, 100161064, 100163508","김시형, 강주택, 오경석","더불어민주당, 국민의힘, 무소속",0,0,2,2,0,0,Y,5|부산광역시|중구선거구
부산광역시,해운대구제1선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100162258, 100162469, 100160707","김삼수, 박준영, 신정철","더불어민주당, 국민의힘, 무소속",0,0,1,1,0,0,Y,5|부산광역시|해운대구제1선거구
부산광역시,부산광역시,시도지사,지역구,3,1,3,3.00,N,,N,N,N,"100163192, 100162954, 100155833","전재수, 박형준, 정이한","더불어민주당, 국민의힘, 개혁신당",1,0,0,0,0,0,Y,3|부산광역시|부산광역시
서울특별시,서울특별시,교육감,특수(교육감·재보궐 등),11,1,8,8.00,N,,N,N,N,"100153800, 100155563, 100163258, 100162651, 100153774, 100161493, 100153778, 100153786","김영배, 한만중, 조전혁, 이학인, 윤호상, 정근식, 홍제남, 류수노","무소속, 무소속, 무소속, 무소속, 무소속, 무소속, 무소속, 무소속",1,0,3,3,0,1,Y,11|서울특별시|서울특별시
서울특별시,강북구,기초단체장,지역구,4,1,4,4.00,N,,N,N,N,"100165736, 100156415, 100157120, 100157755","정창수, 장지호, 윤정현, 한덕희","더불어민주당, 국민의힘, 노동당, 무소속",0,0,2,1,0,0,Y,4|서울특별시|강북구
서울특별시,강서구,기초단체장,지역구,4,1,4,4.00,N,,N,N,N,"100162985, 100157541, 100154493, 100154808","진교훈, 김진선, 이미선, 백철","더불어민주당, 국민의힘, 진보당, 무소속",2,0,0,0,0,0,Y,4|서울특별시|강서구
서울특별시,관악구,기초단체장,지역구,4,1,3,3.00,N,,N,N,N,"100161558, 100160057, 100162020","박준희, 이남형, 이혜숙","더불어민주당, 국민의힘, 개혁신당",0,0,2,2,1,0,Y,4|서울특별시|관악구
서울특별시,동대문구,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100154237, 100162700","최동민, 이필형","더불어민주당, 국민의힘",1,0,1,0,0,0,Y,4|서울특별시|동대문구
서울특별시,동작구,기초단체장,지역구,4,1,4,4.00,N,,N,N,N,"100155877, 100156792, 100163677, 100162126","류삼영, 김정태, 박일하, 조성범","더불어민주당, 국민의힘, 개혁신당, 무소속",1,1,0,0,0,0,Y,4|서울특별시|동작구
서울특별시,서초구,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100161489, 100162496","황인식, 전성수","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,4|서울특별시|서초구
서울특별시,성동구,기초단체장,지역구,4,1,3,3.00,N,,N,N,N,"100154364, 100158996, 100165564","유보화, 고재현, 정찬옥","더불어민주당, 국민의힘, 개혁신당",1,0,1,0,0,0,Y,4|서울특별시|성동구
서울특별시,성북구,기초단체장,지역구,4,1,3,3.00,N,,N,N,N,"100161486, 100161480, 100158480","이승로, 민병웅, 홍희진","더불어민주당, 국민의힘, 진보당",1,0,0,0,0,0,Y,4|서울특별시|성북구
서울특별시,중랑구,기초단체장,지역구,4,1,2,2.00,N,,N,N,N,"100163845, 100157783","류경기, 황종석","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,4|서울특별시|중랑구
서울특별시,종로구,기초의원비례,비례,9,1,2,2.00,N,,N,N,N,"100164864, 100165170","강수은, 양민아","더불어민주당, 국민의힘",0,0,1,1,1,0,Y,9|서울특별시|종로구
서울특별시,강남구제3선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100163483, 100155766","조유란, 이인화","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|서울특별시|강남구제3선거구
서울특별시,강동구제4선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100160133, 100162674","양평호, 조동탁","더불어민주당, 국민의힘",1,0,2,0,0,0,Y,5|서울특별시|강동구제4선거구
서울특별시,강동구제6선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100163297, 100162859","이동매, 장태용","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|서울특별시|강동구제6선거구
서울특별시,강북구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100162340, 100162533","김명희, 이종환","더불어민주당, 국민의힘",0,0,2,1,0,0,Y,5|서울특별시|강북구제1선거구
서울특별시,강서구제5선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100161427, 100162780","홍재희, 김경훈","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|서울특별시|강서구제5선거구
서울특별시,강서구제6선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100160837, 100161446","김병진, 신찬호","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|서울특별시|강서구제6선거구
서울특별시,관악구제4선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100155986, 100162489","김정애, 김호경","더불어민주당, 국민의힘",2,0,1,0,0,0,Y,5|서울특별시|관악구제4선거구
서울특별시,관악구제5선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100163254, 100163913","김정우, 장현수","더불어민주당, 국민의힘",1,1,0,0,0,0,Y,5|서울특별시|관악구제5선거구
서울특별시,광진구제3선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100158563, 100157973","이상엽, 김영옥","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|서울특별시|광진구제3선거구
서울특별시,구로구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100160520, 100158540","김미주, 서상열","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|서울특별시|구로구제1선거구
서울특별시,구로구제4선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100162597, 100162450","박칠성, 정성호","더불어민주당, 국민의힘",1,1,2,0,0,0,Y,5|서울특별시|구로구제4선거구
서울특별시,노원구제5선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100156802, 100156513, 100158397","채유미, 윤기섭, 용순옥","더불어민주당, 국민의힘, 진보당",0,0,2,2,1,0,Y,5|서울특별시|노원구제5선거구
서울특별시,도봉구제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100160495, 100156770","박상근, 홍국표","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|서울특별시|도봉구제2선거구
서울특별시,동작구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100160710, 100162410","김정환, 장순욱","더불어민주당, 국민의힘",1,0,2,1,0,0,Y,5|서울특별시|동작구제1선거구
서울특별시,동작구제2선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100157472, 100162772, 100161904","김경우, 최민규, 이원순","더불어민주당, 국민의힘, 진보당",0,0,1,1,0,0,Y,5|서울특별시|동작구제2선거구
서울특별시,동작구제3선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100162539, 100162326","노성철, 이수연","더불어민주당, 국민의힘",1,0,1,1,0,1,Y,5|서울특별시|동작구제3선거구
서울특별시,마포구제3선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100160695, 100156814, 100159168","채우진, 한일용, 이상옥","더불어민주당, 국민의힘, 진보당",1,0,1,0,0,0,Y,5|서울특별시|마포구제3선거구
서울특별시,서초구제1선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100155508, 100162289, 100163257","전태우, 김지훈, 박상혁","더불어민주당, 국민의힘, 개혁신당",1,0,0,0,0,0,Y,5|서울특별시|서초구제1선거구
서울특별시,서초구제3선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100162435, 100165821","고광민, 강여정","국민의힘, 무소속",0,0,1,1,0,0,Y,5|서울특별시|서초구제3선거구
서울특별시,성북구제1선거구,시도의원,지역구,5,1,4,4.00,N,,N,N,N,"100161184, 100162187, 100162097, 100158484","한신, 서미나, 박상현, 허수경","더불어민주당, 국민의힘, 조국혁신당, 진보당",1,0,0,0,0,0,Y,5|서울특별시|성북구제1선거구
서울특별시,영등포구제3선거구,시도의원,지역구,5,1,4,4.00,N,,N,N,N,"100156035, 100162491, 100160747, 100162874","박경만, 차인영, 천승훈, 도문열","더불어민주당, 국민의힘, 진보당, 무소속",0,0,1,1,1,0,Y,5|서울특별시|영등포구제3선거구
서울특별시,용산구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100159876, 100159015","백준석, 오천진","더불어민주당, 국민의힘",1,0,2,2,0,1,Y,5|서울특별시|용산구제1선거구
서울특별시,용산구제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100156006, 100162983","노식래, 최유희","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|서울특별시|용산구제2선거구
서울특별시,은평구제1선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100163322, 100162350","성흠제, 박등규","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|서울특별시|은평구제1선거구
서울특별시,종로구제2선거구,시도의원,지역구,5,1,4,4.00,N,,N,N,N,"100154944, 100158390, 100163117, 100158437","선정환, 박병철, 노희준, 조상지","더불어민주당, 국민의힘, 진보당, 무소속",1,0,2,1,0,0,Y,5|서울특별시|종로구제2선거구
세종특별자치시,세종특별자치시,교육감,특수(교육감·재보궐 등),11,1,4,4.00,N,,N,N,N,"100153756, 100153760, 100153758, 100153759","강미애, 안광식, 임전수, 원성수","무소속, 무소속, 무소속, 무소속",1,0,1,0,0,0,Y,11|세종특별자치시|세종특별자치시
세종특별자치시,세종특별자치시제11선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100154116, 100154114","이재준, 양진호","더불어민주당, 국민의힘",0,0,1,1,0,0,Y,5|세종특별자치시|세종특별자치시제11선거구
세종특별자치시,세종특별자치시제12선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100161795, 100154031","김재형, 서용숙","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|세종특별자치시|세종특별자치시제12선거구
세종특별자치시,세종특별자치시제14선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100156966, 100161825, 100154049","김현미, 홍나영, 김길모","더불어민주당, 국민의힘, 조국혁신당",2,0,2,1,0,1,Y,5|세종특별자치시|세종특별자치시제14선거구
세종특별자치시,세종특별자치시제18선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100160630, 100162498","박란희, 정은주","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|세종특별자치시|세종특별자치시제18선거구
세종특별자치시,세종특별자치시제1선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100154035, 100159007, 100155975","정연희, 김충식, 임재옥","더불어민주당, 국민의힘, 자유와혁신",1,0,1,0,0,0,Y,5|세종특별자치시|세종특별자치시제1선거구
세종특별자치시,세종특별자치시제2선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100155983, 100161805, 100154052","윤성규, 김광운, 홍순기","더불어민주당, 국민의힘, 조국혁신당",1,0,3,1,0,1,Y,5|세종특별자치시|세종특별자치시제2선거구
세종특별자치시,세종특별자치시제4선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100162838, 100162166, 100155664","노종용, 윤지성, 김순주","더불어민주당, 국민의힘, 개혁신당",0,0,1,1,0,0,Y,5|세종특별자치시|세종특별자치시제4선거구
세종특별자치시,세종특별자치시제6선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100162215, 100162356","안신일, 김대곤","더불어민주당, 국민의힘",1,0,0,0,0,0,Y,5|세종특별자치시|세종특별자치시제6선거구
울산광역시,울산광역시,교육감,특수(교육감·재보궐 등),11,1,3,3.00,N,,N,N,N,"100161017, 100160241, 100156317","구광렬, 조용식, 김주홍","무소속, 무소속, 무소속",0,0,1,1,0,0,Y,11|울산광역시|울산광역시
울산광역시,남구갑,국회의원(재·보궐),특수(교육감·재보궐 등),2,1,4,4.00,N,,N,N,N,"100163278, 100163287, 100163584, 100163705","전태진, 김태규, 김동칠, 이미영","더불어민주당, 국민의힘, 개혁신당, 새미래민주당",1,0,1,1,0,0,Y,2|울산광역시|남구갑
울산광역시,남구,기초단체장,지역구,4,1,4,4.00,N,,N,N,N,"100157140, 100154806, 100162763, 100154789","최덕종, 임현철, 방인섭, 김진석","더불어민주당, 국민의힘, 개혁신당, 진보당",2,0,2,0,0,0,Y,4|울산광역시|남구
울산광역시,동구,기초단체장,지역구,4,1,3,3.00,N,,N,N,N,"100158728, 100155421, 100156531","천기옥, 박문옥, 이장우","국민의힘, 진보당, 노동당",0,0,2,1,1,0,Y,4|울산광역시|동구
울산광역시,울주군,기초단체장,지역구,4,1,3,3.00,N,,N,N,N,"100159494, 100163313, 100160472","김시욱, 이순걸, 강상규","더불어민주당, 국민의힘, 진보당",1,0,2,2,1,0,Y,4|울산광역시|울주군
울산광역시,중구,기초단체장,지역구,4,1,3,3.00,N,,N,N,N,"100154185, 100162960, 100164128","박태완, 김영길, 고호근","더불어민주당, 국민의힘, 무소속",0,0,1,1,0,0,Y,4|울산광역시|중구
울산광역시,동구,기초의원비례,비례,9,1,3,3.00,N,,N,N,N,"100164861, 100165808, 100164241","전혜화, 천현영, 박혜영","더불어민주당, 국민의힘, 진보당",1,0,0,0,0,0,Y,9|울산광역시|동구
울산광역시,북구,기초의원비례,비례,9,1,2,2.00,N,,N,N,N,"100164734, 100164747","안현진, 김여진","더불어민주당, 국민의힘",1,0,1,1,0,0,Y,9|울산광역시|북구
울산광역시,울주군,기초의원비례,비례,9,1,3,3.00,N,,N,N,N,"100164431, 100165641, 100165644","한혜진, 장동희, 박미연","더불어민주당, 국민의힘, 국민의힘",1,0,0,0,0,0,Y,9|울산광역시|울주군
울산광역시,남구제2선거구,시도의원,지역구,5,1,2,2.00,N,,N,N,N,"100161816, 100159145","서진수, 이장걸","더불어민주당, 국민의힘",1,0,1,1,0,1,Y,5|울산광역시|남구제2선거구
울산광역시,남구제3선거구,시도의원,지역구,5,1,4,4.00,N,,N,N,N,"100155638, 100161678, 100156916, 100155095","강정덕, 안대룡, 한겨레, 권수찬","더불어민주당, 국민의힘, 진보당, 새미래민주당",0,0,2,1,0,0,Y,5|울산광역시|남구제3선거구
울산광역시,남구제4선거구,시도의원,지역구,5,1,3,3.00,N,,N,N,N,"100161100, 100162588, 100162933","황주경, 김남이, 김장호","더불어민주당, 국민의힘, 개혁신당",0,0,1,1,0,0,Y,5|울산광역시|남구제4선거구
