huboid,name,party,office,region,sdName,sggName,nec_detail_url,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,criminal_categories,important_criminal_categories
100158454,이상수,국민의힘,구시군의회의원,인천광역시 남동구마선거구,인천광역시,남동구마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158454,576,58만원,0,음주·위험운전; 도로교통,음주·위험운전
100161350,최준구,국민의힘,구시군의회의원,경기도 평택시라선거구,경기도,평택시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161350,573,57만원,0,폭력; 주거침입; 도로교통; 국가보안법,
100164335,김영선,국민의힘,기초의원비례,경기도 고양시,경기도,고양시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164335,571,57만원,0,명예훼손,
100163349,강범석,국민의힘,기초단체장,인천광역시 서구,인천광역시,서구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163349,567,57만원,0,음주·위험운전; 도로교통,음주·위험운전
100161102,김상선,더불어민주당,구시군의회의원,경상북도 영양군가선거구,경상북도,영양군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161102,559,56만원,0,음주·위험운전; 도로교통,음주·위험운전
100155845,김진희,더불어민주당,구시군의회의원,경기도 남양주시사선거구,경기도,남양주시사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155845,549,55만원,0,도로교통,
100155611,민경선,더불어민주당,기초단체장,경기도 고양시,경기도,고양시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155611,547,55만원,0,,
100160448,박성곤,국민의힘,구시군의회의원,경상북도 청도군나선거구,경상북도,청도군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160448,542,54만원,0,음주·위험운전; 도로교통,음주·위험운전
100158418,조상기,조국혁신당,구시군의회의원,충청남도 천안시차선거구,충청남도,천안시차선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158418,520,52만원,0,음주·위험운전; 도로교통,음주·위험운전
100159420,김성현,국민의힘,구시군의회의원,경상북도 의성군라선거구,경상북도,의성군라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159420,517,52만원,0,음주·위험운전; 도로교통,음주·위험운전
100155250,박선우영,더불어민주당,구시군의회의원,광주광역시 남구다선거구,광주광역시,남구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155250,517,52만원,0,,
100160236,김정원,무소속,구시군의회의원,전라남도 신안군가선거구,전라남도,신안군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160236,503,50만원,0,,
100163266,전석광,국민의힘,구시군의회의원,대전광역시 대덕구다선거구,대전광역시,대덕구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163266,500,50만원,0,음주·위험운전; 도로교통,음주·위험운전
100154987,김명숙,진보당,구시군의회의원,광주광역시 광산구라선거구,광주광역시,광산구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154987,499,50만원,0,도로교통,
100161236,안재철,무소속,구시군의회의원,경상북도 경주시가선거구,경상북도,경주시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161236,497,50만원,0,공직선거법,공직선거법
100155875,이경민,더불어민주당,구시군의회의원,강원특별자치도 원주시아선거구,강원특별자치도,원주시아선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155875,473,47만원,0,음주·위험운전; 도로교통,음주·위험운전
100156284,임동현,더불어민주당,시도의원,충청북도 청주시제14선거구,충청북도,청주시제14선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156284,471,47만원,0,도로교통,
100160536,정현웅,더불어민주당,구시군의회의원,전라남도 함평군나선거구,전라남도,함평군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160536,469,47만원,0,뇌물,뇌물
100161753,박재성,국민의힘,구시군의회의원,인천광역시 계양구나선거구,인천광역시,계양구나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161753,468,47만원,0,특가법; 폭력,특가법
100162087,유충상,무소속,구시군의회의원,경상북도 영주시나선거구,경상북도,영주시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162087,463,46만원,0,교통사고,
100161691,문정환,더불어민주당,구시군의회의원,강원특별자치도 원주시자선거구,강원특별자치도,원주시자선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161691,455,46만원,0,음주·위험운전; 도로교통,음주·위험운전
100157509,임준택,무소속,구시군의회의원,전라남도 나주시라선거구,전라남도,나주시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157509,448,45만원,0,폭력,
100161958,김대순,무소속,구시군의회의원,경상북도 문경시다선거구,경상북도,문경시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161958,447,45만원,0,음주·위험운전; 무면허운전; 교통사고; 도로교통,음주·위험운전; 무면허운전
100158139,김석훈,국민의힘,국회의원(재보궐),경기도 안산시갑,경기도,안산시갑,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158139,446,45만원,0,건축·건설·부동산,
100158795,이덕무,무소속,구시군의회의원,경상남도 함안군다선거구,경상남도,함안군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158795,445,45만원,0,허위공문서·문서위조·공용서류,허위공문서·문서위조·공용서류
100161196,김세윤,더불어민주당,구시군의회의원,전라남도 완도군나선거구,전라남도,완도군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161196,440,44만원,0,업무방해,
100161695,정재정,무소속,구시군의회의원,경상북도 김천시다선거구,경상북도,김천시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161695,437,44만원,0,횡령,횡령
100164595,장갑호,더불어민주당,시도의원,대구광역시 달서구제2선거구,대구광역시,달서구제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164595,436,44만원,0,공직선거법,공직선거법
100162008,김성호,국민의힘,구시군의회의원,경상북도 영덕군나선거구,경상북도,영덕군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162008,433,43만원,0,음주·위험운전; 절도; 도로교통,음주·위험운전; 절도
100156351,이경철,더불어민주당,시도의원,제주특별자치도 제주특별자치도 서귀포시 대정읍선거구,제주특별자치도,제주특별자치도 서귀포시 대정읍선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156351,426,43만원,0,음주·위험운전; 무면허운전; 도로교통,음주·위험운전; 무면허운전
100154475,조용봉,더불어민주당,구시군의회의원,전라남도 순천시나선거구,전라남도,순천시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154475,426,43만원,0,교통사고; 폭력; 명예훼손,
100163309,정철,무소속,시도의원,전남광주통합특별시 장성군제1선거구,전남광주통합특별시,장성군제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163309,422,42만원,0,교통사고; 식품·보건,
100155174,심기보,더불어민주당,시도의원,충청북도 충주시제2선거구,충청북도,충주시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155174,421,42만원,0,폭력; 도로교통,
100155335,김영근,국민의힘,구시군의회의원,경상북도 상주시나선거구,경상북도,상주시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155335,420,42만원,0,교통사고; 폭력; 재물손괴,
100158211,반미선,더불어민주당,구시군의회의원,인천광역시 남동구다선거구,인천광역시,남동구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158211,418,42만원,0,공무집행방해,
100157410,주동열,국민의힘,구시군의회의원,경상북도 경주시다선거구,경상북도,경주시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157410,415,42만원,0,건축·건설·부동산,
100158634,지민희,국민의힘,구시군의회의원,경기도 양평군나선거구,경기도,양평군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158634,407,41만원,0,교통사고,
100161892,지무진,국민의힘,구시군의회의원,경상북도 의성군가선거구,경상북도,의성군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161892,406,41만원,0,노동,
100160710,김정환,더불어민주당,시도의원,서울특별시 동작구제1선거구,서울특별시,동작구제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160710,403,40만원,0,건축·건설·부동산,
100153758,임전수,무소속,교육감,세종특별자치시 세종특별자치시,세종특별자치시,세종특별자치시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100153758,402,40만원,0,폭력; 공무집행방해; 주거침입; 집시법; 국가공무원법,
100160253,최정욱,더불어민주당,구시군의회의원,전라남도 완도군가선거구,전라남도,완도군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160253,397,40만원,0,,
100164732,정원환,무소속,기초단체장,전북특별자치도 고창군,전북특별자치도,고창군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164732,396,40만원,1084,,
100154995,김윤수,더불어민주당,구시군의회의원,전북특별자치도 전주시아선거구,전북특별자치도,전주시아선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154995,389,39만원,0,공직선거법,공직선거법
100155328,최훈,더불어민주당,시도의원,충청남도 공주시제1선거구,충청남도,공주시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155328,385,39만원,0,무면허운전; 도로교통; 교육·청소년,무면허운전
100161135,장수상,국민의힘,구시군의회의원,경상북도 영양군나선거구,경상북도,영양군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161135,383,38만원,0,음주·위험운전; 도로교통,음주·위험운전
100164608,허윤정,더불어민주당,광역의원비례,서울특별시 서울특별시,서울특별시,서울특별시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164608,380,38만원,0,음주·위험운전; 도로교통,음주·위험운전
100154237,최동민,더불어민주당,기초단체장,서울특별시 동대문구,서울특별시,동대문구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154237,378,38만원,0,공무집행방해; 도로교통; 국가보안법; 집시법,
100162077,이명규,국민의힘,시도의원,인천광역시 부평구제1선거구,인천광역시,부평구제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162077,378,38만원,0,도로교통,
100163660,나성주,국민의힘,시도의원,경기도 남양주시제6선거구,경기도,남양주시제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163660,377,38만원,0,,
100163691,권백신,국민의힘,시도의원,경상북도 안동시제2선거구,경상북도,안동시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163691,374,37만원,0,음주·위험운전; 도로교통,음주·위험운전
100154302,김정한,국민의힘,구시군의회의원,경상남도 창원시파선거구,경상남도,창원시파선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154302,371,37만원,0,음주·위험운전; 도로교통,음주·위험운전
100161632,노한종,무소속,구시군의회의원,광주광역시 북구라선거구,광주광역시,북구라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161632,371,37만원,0,특가법; 음주·위험운전; 폭력; 도로교통,특가법; 음주·위험운전
100163638,최영일,더불어민주당,기초단체장,전북특별자치도 순창군,전북특별자치도,순창군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163638,370,37만원,0,공직선거법; 범인도피,공직선거법
100157958,이철훈,국민의힘,구시군의회의원,경상남도 김해시나선거구,경상남도,김해시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157958,367,37만원,0,교통사고,
100161895,김영준,무소속,구시군의회의원,경상북도 영덕군나선거구,경상북도,영덕군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161895,367,37만원,0,음주·위험운전; 도로교통,음주·위험운전
100157883,조한석,국민의힘,구시군의회의원,경기도 김포시다선거구,경기도,김포시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157883,363,36만원,0,음주·위험운전; 도로교통,음주·위험운전
100158381,한승훈,더불어민주당,시도의원,경기도 평택시제6선거구,경기도,평택시제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158381,360,36만원,0,교통사고; 도로교통; 식품·보건,
100161726,유승용,더불어민주당,구시군의회의원,서울특별시 영등포구사선거구,서울특별시,영등포구사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161726,360,36만원,0,,
100157380,강상태,더불어민주당,구시군의회의원,경기도 성남시가선거구,경기도,성남시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157380,347,35만원,0,공직선거법; 건축·건설·부동산; 명예훼손,공직선거법
100160000,손형순,무소속,구시군의회의원,경상북도 고령군나선거구,경상북도,고령군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160000,347,35만원,0,공직선거법,공직선거법
100164844,유향,국민의힘,기초의원비례,경상남도 하동군,경상남도,하동군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164844,344,34만원,0,음주·위험운전; 도로교통,음주·위험운전
100163185,박준모,더불어민주당,시도의원,경기도 안양시제4선거구,경기도,안양시제4선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163185,341,34만원,0,무면허운전; 공무집행방해; 도로교통,무면허운전
100155391,박영일,무소속,구시군의회의원,경상남도 밀양시라선거구,경상남도,밀양시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155391,340,34만원,0,,
100158996,고재현,국민의힘,기초단체장,서울특별시 성동구,서울특별시,성동구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158996,338,34만원,0,도로교통,
100158983,박성우,국민의힘,구시군의회의원,경상남도 함안군가선거구,경상남도,함안군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158983,335,34만원,0,도로교통,
100155485,김관우,더불어민주당,구시군의회의원,전북특별자치도 군산시아선거구,전북특별자치도,군산시아선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155485,333,33만원,0,,
100159876,백준석,더불어민주당,시도의원,서울특별시 용산구제1선거구,서울특별시,용산구제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159876,332,33만원,0,음주·위험운전; 도로교통,음주·위험운전
100160830,황동희,무소속,시도의원,경상북도 경산시제2선거구,경상북도,경산시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160830,323,32만원,0,,
100155406,김준희,진보당,구시군의회의원,전라남도 순천시나선거구,전라남도,순천시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155406,318,32만원,0,폭력,
100162854,이재웅,더불어민주당,구시군의회의원,서울특별시 양천구마선거구,서울특별시,양천구마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162854,314,31만원,0,음주·위험운전; 도로교통,음주·위험운전
100157631,최정기,무소속,구시군의회의원,전라남도 나주시다선거구,전라남도,나주시다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157631,300,30만원,0,음주·위험운전; 도로교통,음주·위험운전
100159391,안기전,더불어민주당,구시군의회의원,충청남도 금산군가선거구,충청남도,금산군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159391,300,30만원,0,음주·위험운전; 도로교통,음주·위험운전
100162101,이성근,국민의힘,구시군의회의원,대구광역시 북구다선거구,대구광역시,북구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162101,295,30만원,0,음주·위험운전; 도로교통,음주·위험운전
100157990,김칠상,더불어민주당,구시군의회의원,대구광역시 북구사선거구,대구광역시,북구사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157990,294,29만원,0,음주·위험운전; 도로교통,음주·위험운전
100161197,고인철,조국혁신당,시도의원,전남광주통합특별시 신안군제2선거구,전남광주통합특별시,신안군제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161197,293,29만원,0,음주·위험운전; 도로교통,음주·위험운전
100160513,박기영,국민의힘,시도의원,충청남도 공주시제2선거구,충청남도,공주시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160513,289,29만원,0,도로교통,
100162808,강형구,무소속,구시군의회의원,전라남도 순천시사선거구,전라남도,순천시사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162808,283,28만원,0,,
100158009,김은진,더불어민주당,구시군의회의원,대전광역시 유성구다선거구,대전광역시,유성구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158009,276,28만원,0,폭력; 집시법,
100162045,이채명,더불어민주당,시도의원,경기도 안양시제6선거구,경기도,안양시제6선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162045,270,27만원,0,공무집행방해,
100160652,김기욱,국민의힘,구시군의회의원,충청남도 서산시마선거구,충청남도,서산시마선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160652,265,27만원,0,명예훼손,
100160777,김현수,국민의힘,기초단체장,경상남도 하동군,경상남도,하동군,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160777,264,26만원,0,음주·위험운전; 도로교통,음주·위험운전
100156958,안재훈,더불어민주당,구시군의회의원,인천광역시 미추홀구가선거구,인천광역시,미추홀구가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156958,259,26만원,0,농수산,
100161579,손일홍,더불어민주당,시도의원,울산광역시 중구제1선거구,울산광역시,중구제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161579,257,26만원,0,교통사고,
100163394,김상백,국민의힘,시도의원,경상북도 포항시제1선거구,경상북도,포항시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163394,256,26만원,0,음주·위험운전; 도로교통,음주·위험운전
100157913,양종천,무소속,구시군의회의원,전북특별자치도 부안군가선거구,전북특별자치도,부안군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157913,254,25만원,0,자동차관리; 환경,
100164256,최익수,국민의힘,기초의원비례,충청북도 청주시,충청북도,청주시,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164256,244,24만원,244,음주·위험운전; 도로교통,음주·위험운전
100161122,김기상,국민의힘,구시군의회의원,서울특별시 강동구사선거구,서울특별시,강동구사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161122,240,24만원,0,음주·위험운전; 도로교통,음주·위험운전
100159819,소병호,더불어민주당,구시군의회의원,전북특별자치도 완주군가선거구,전북특별자치도,완주군가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159819,238,24만원,0,음주·위험운전; 도로교통,음주·위험운전
100162083,김동균,국민의힘,시도의원,경기도 광주시제1선거구,경기도,광주시제1선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100162083,236,24만원,0,음주·위험운전; 도로교통,음주·위험운전
100161496,이상복,국민의힘,구시군의회의원,경기도 오산시가선거구,경기도,오산시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161496,236,24만원,0,도로교통,
100163612,유오현,국민의힘,구시군의회의원,강원특별자치도 원주시자선거구,강원특별자치도,원주시자선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163612,234,23만원,0,,
100160087,김홍순,더불어민주당,구시군의회의원,전라남도 곡성군나선거구,전라남도,곡성군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160087,232,23만원,0,환경,
100154630,박봉휘,더불어민주당,시도의원,경상남도 거제시제2선거구,경상남도,거제시제2선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154630,226,23만원,0,음주·위험운전; 폭력; 공무집행방해; 도로교통,음주·위험운전
100156966,김현미,더불어민주당,시도의원,세종특별자치시 세종특별자치시제14선거구,세종특별자치시,세종특별자치시제14선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100156966,224,22만원,0,음주·위험운전; 도로교통,음주·위험운전
100159807,곽세훈,국민의힘,구시군의회의원,경상남도 함안군다선거구,경상남도,함안군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100159807,221,22만원,0,음주·위험운전; 교통사고,음주·위험운전
100160205,김기윤,국민의힘,구시군의회의원,충청남도 금산군나선거구,충청남도,금산군나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160205,220,22만원,0,교통사고,
100154393,길찬우,더불어민주당,구시군의회의원,강원특별자치도 태백시가선거구,강원특별자치도,태백시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100154393,219,22만원,0,교통사고; 자동차관리,
100157928,박원서,더불어민주당,구시군의회의원,서울특별시 강동구다선거구,서울특별시,강동구다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157928,218,22만원,0,,
100160655,송지혜,국민의힘,구시군의회의원,경기도 시흥시나선거구,경기도,시흥시나선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100160655,213,21만원,0,,
100158905,김창도,무소속,구시군의회의원,경상남도 산청군다선거구,경상남도,산청군다선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100158905,212,21만원,0,음주·위험운전; 도로교통,음주·위험운전
100163229,고덕희,국민의힘,구시군의회의원,경기도 고양시사선거구,경기도,고양시사선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100163229,207,21만원,0,,
100161502,최복춘,국민의힘,구시군의회의원,경상남도 양산시아선거구,경상남도,양산시아선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100161502,190,19만원,0,폭력; 주거침입; 건축·건설·부동산,
100157461,장성호,더불어민주당,구시군의회의원,경상남도 양산시가선거구,경상남도,양산시가선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100157461,186,19만원,0,음주·위험운전; 도로교통,음주·위험운전
100155008,이상표,더불어민주당,구시군의회의원,충청남도 공주시라선거구,충청남도,공주시라선거구,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100155008,185,19만원,0,도로교통,
