sim_id,강원특별자치도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,서울특별시,세종특별자치시,울산광역시,인천광역시,전라남도,전북특별자치도,제주특별자치도,충청남도,충청북도
2109,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
2110,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2111,D,D,D,R,D,D,R,D,D,D,R,D,D,D,R,D,D
2112,D,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,R
2113,D,R,R,R,D,R,R,R,R,R,R,D,D,D,R,D,D
2114,D,D,R,R,D,D,D,D,D,D,R,R,D,D,D,D,D
2115,D,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,R
2116,D,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,D
2117,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
2118,R,R,R,R,D,R,D,R,R,R,R,R,D,D,D,R,R
2119,R,R,R,R,D,R,D,R,D,D,R,R,D,D,D,R,R
2120,R,D,R,R,D,R,D,R,R,D,R,R,D,D,R,D,R
2121,D,D,R,R,D,R,D,R,D,D,D,D,D,D,D,D,D
2122,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,D
2123,D,D,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
2124,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
2125,D,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,D
2126,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,D
2127,D,R,R,R,D,R,D,R,R,D,R,R,D,D,R,R,R
2128,D,D,R,R,D,R,R,R,R,D,R,D,D,D,D,D,R
2129,D,D,D,R,D,D,D,D,D,D,R,D,D,D,R,R,D
2130,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
2131,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,R
2132,R,D,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
2133,D,R,R,R,D,R,D,R,D,D,R,R,D,D,R,R,R
2134,D,D,R,R,D,R,D,R,R,D,R,D,D,D,R,R,R
2135,D,D,R,R,D,R,D,R,R,D,R,D,D,D,R,R,D
2136,D,D,R,R,D,D,D,D,D,D,R,D,D,D,D,D,D
2137,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
2138,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2139,R,D,R,R,D,R,R,R,R,R,D,R,D,D,D,D,R
2140,R,D,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
2141,D,D,R,R,D,R,R,R,D,D,R,R,D,D,R,D,R
2142,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,R,D
2143,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,R,R
2144,D,R,R,R,D,R,R,D,R,D,R,R,D,D,D,D,R
2145,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,D,D
2146,D,R,R,R,D,R,R,R,D,R,R,R,D,D,D,D,R
2147,D,D,R,R,D,R,D,R,D,D,R,R,D,D,R,D,R
2148,R,R,R,R,D,R,D,R,D,D,R,D,D,D,D,R,R
2149,R,D,R,R,D,D,D,R,R,D,R,D,D,D,D,D,D
2150,R,R,R,R,D,R,D,R,R,D,R,R,D,D,R,R,R
2151,R,D,R,R,D,R,R,R,R,D,R,R,D,D,R,D,D
2152,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
2153,R,R,R,R,D,R,R,R,D,R,R,R,D,D,D,R,R
2154,R,D,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
2155,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2156,R,D,R,R,D,R,R,R,D,D,R,R,D,D,D,D,D
2157,R,R,R,R,D,R,D,R,D,R,R,R,D,D,D,R,R
2158,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
2159,D,D,D,R,D,R,R,R,D,D,R,D,D,D,D,D,D
2160,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2161,R,D,R,R,D,R,R,R,R,D,R,R,D,D,D,D,D
2162,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2163,R,R,R,R,D,R,D,R,D,D,R,R,D,D,R,D,R
2164,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2165,R,R,R,R,D,R,R,R,D,D,R,D,D,D,R,D,R
2166,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
2167,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,D
2168,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
2169,R,D,R,R,D,R,D,R,R,R,R,R,D,D,R,R,R
2170,R,R,R,R,D,R,R,R,D,D,R,D,D,D,D,D,R
2171,R,R,R,R,D,R,D,R,D,R,R,R,D,D,R,R,R
2172,D,D,D,R,D,R,D,D,D,D,R,D,D,D,R,D,D
2173,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
2174,R,R,R,R,D,R,R,R,R,R,R,D,D,D,D,R,R
2175,D,R,R,R,D,R,R,R,R,R,R,D,D,D,R,D,R
2176,D,D,R,R,D,D,D,R,D,D,R,D,D,D,D,D,D
2177,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
2178,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
2179,R,D,R,R,D,R,R,R,R,D,R,D,D,D,R,D,R
2180,D,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
2181,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
2182,R,D,R,R,D,R,R,R,D,R,R,D,D,D,D,R,D
2183,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,R
2184,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2185,D,R,R,R,D,R,R,R,D,R,R,D,D,D,D,D,D
2186,D,D,R,R,D,R,R,R,R,R,D,R,D,D,D,R,D
2187,D,D,D,R,D,D,D,R,D,D,R,D,D,D,D,D,D
2188,D,D,R,R,D,D,D,D,D,D,R,D,D,D,D,D,R
2189,D,D,R,R,D,R,R,R,D,R,R,D,D,D,D,D,R
2190,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,D
2191,R,R,R,R,D,R,R,R,R,R,R,R,D,R,D,R,R
2192,R,D,R,R,D,R,D,R,D,R,R,R,D,D,D,R,R
2193,R,R,R,R,D,D,D,R,R,R,R,D,D,D,D,R,R
2194,D,D,R,R,D,D,D,D,D,D,D,D,D,D,D,D,D
2195,D,D,R,R,D,R,D,R,R,R,R,R,D,D,D,R,R
2196,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,R
2197,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,D
2198,R,R,R,R,D,R,D,R,R,D,R,R,D,D,R,R,R
2199,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,D,D
2200,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2201,R,D,R,R,D,R,D,D,D,D,R,R,D,D,R,R,R
2202,D,D,D,R,D,D,D,D,D,D,D,D,D,D,D,D,D
2203,D,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,R
2204,D,R,R,R,D,R,R,R,R,D,R,R,D,D,D,D,D
2205,R,R,R,R,D,R,D,R,R,R,R,D,D,D,D,R,D
2206,D,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,R
2207,D,D,R,R,D,R,D,D,D,D,R,D,D,D,R,D,D
2208,R,D,R,R,D,R,D,D,R,D,D,R,D,D,R,R,R
2209,D,R,R,R,D,R,D,R,D,D,R,D,D,D,D,R,R
2210,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
2211,D,R,R,R,D,R,D,R,D,D,R,R,D,D,R,R,R
2212,D,R,R,R,D,R,R,R,D,R,D,R,D,D,R,D,R
2213,D,D,R,R,D,D,D,D,D,D,R,D,D,D,D,D,D
2214,R,R,R,R,D,R,R,D,D,D,R,R,D,D,D,D,R
2215,R,R,R,R,D,R,D,R,D,D,D,R,D,D,R,R,R
2216,D,R,R,R,D,R,D,D,R,D,R,D,D,D,D,R,R
2217,R,R,R,R,D,R,R,R,D,R,D,R,D,R,D,D,R
2218,R,D,R,R,D,R,D,R,D,D,R,D,D,D,D,D,D
2219,R,R,R,R,D,R,D,R,R,D,R,R,D,R,R,D,D
2220,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,R
2221,R,D,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
2222,D,R,R,R,D,R,R,R,D,D,R,D,D,D,R,D,R
2223,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,D
2224,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
2225,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
2226,D,R,R,R,D,D,R,D,R,R,R,R,D,D,R,D,R
2227,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2228,R,R,R,R,R,R,R,R,R,R,R,R,D,D,R,R,D
2229,R,R,R,R,D,R,D,R,D,D,R,R,D,D,R,D,R
2230,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2231,R,R,R,R,D,R,D,R,D,D,R,D,D,D,D,R,R
2232,D,R,R,D,D,R,D,R,D,D,R,R,D,D,R,R,R
2233,D,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
2234,R,R,R,R,D,R,R,R,R,R,R,D,D,D,R,D,D
2235,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2236,R,R,R,R,D,R,D,R,R,R,D,D,D,D,D,D,R
2237,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,D
2238,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,D,D
2239,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
2240,D,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,R
2241,R,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2242,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2243,R,D,D,R,D,R,R,R,R,D,R,D,D,D,R,R,R
2244,R,R,R,R,D,R,D,R,R,D,R,D,D,D,D,R,D
2245,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,D,R
2246,D,D,R,R,D,R,D,D,D,D,D,D,D,D,D,R,D
2247,D,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
2248,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
2249,R,R,R,R,D,R,R,R,R,R,R,D,D,D,R,R,R
2250,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
2251,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,D
2252,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2253,R,R,R,R,D,R,R,R,D,R,R,R,D,D,D,D,R
2254,D,R,D,R,D,R,D,R,D,R,R,R,D,D,D,D,R
2255,D,R,R,R,D,R,D,R,D,D,R,R,D,D,R,R,R
2256,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,D
2257,D,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
2258,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,D,R
2259,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,D,D
2260,R,D,R,R,D,R,D,D,R,R,R,R,D,D,R,R,R
2261,R,R,R,R,D,R,R,R,D,D,R,D,D,D,D,D,D
2262,D,D,D,D,D,D,D,R,D,D,R,D,D,D,D,D,D
2263,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2264,R,R,R,R,D,R,D,R,R,R,R,R,D,D,D,D,R
2265,D,D,R,R,D,R,D,D,D,D,D,D,D,D,D,D,D
2266,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,R
2267,R,D,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
2268,R,R,R,R,D,R,D,R,R,R,R,R,D,D,D,R,R
2269,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
2270,R,R,R,R,D,R,D,R,D,D,R,D,D,D,R,R,R
2271,D,D,R,R,D,R,D,R,D,D,R,D,D,D,D,D,D
2272,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,D
2273,R,R,R,R,D,R,R,D,R,D,R,D,D,D,D,R,D
2274,D,R,R,R,D,R,D,R,R,D,R,R,D,D,R,R,D
2275,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,D
2276,D,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,R
2277,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
2278,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,R
2279,R,R,R,R,D,R,R,R,D,D,D,R,D,D,R,R,R
2280,D,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
2281,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2282,D,D,D,R,D,D,D,D,D,D,R,D,D,D,D,D,D
2283,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
2284,R,D,R,R,D,R,D,D,R,D,R,R,D,D,D,R,R
2285,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,D
2286,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
2287,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,D
2288,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,D
2289,R,R,R,R,D,R,R,R,R,D,R,D,D,R,R,R,R
2290,D,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
2291,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2292,D,R,R,R,D,R,D,R,R,D,R,R,D,D,D,R,R
2293,R,D,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
2294,D,R,R,R,D,R,D,R,R,D,R,D,D,D,R,R,R
2295,R,D,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
2296,R,D,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
2297,R,R,R,R,D,R,D,R,D,D,R,D,D,D,D,R,R
2298,R,R,R,R,D,R,R,R,D,R,R,R,D,D,D,D,R
2299,R,R,R,R,D,D,R,R,R,D,R,R,D,D,D,R,R
2300,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
2301,D,D,R,R,D,R,R,R,D,R,R,R,D,D,R,R,D
2302,R,D,R,R,D,R,R,D,D,D,R,D,D,D,D,D,R
2303,R,D,R,R,D,R,D,R,D,D,R,R,D,D,R,D,R
2304,R,R,R,R,D,R,D,R,D,D,R,R,D,D,D,D,R
2305,D,D,R,R,D,D,D,R,D,D,R,D,D,D,D,D,D
2306,R,R,R,R,D,R,D,R,R,D,R,R,D,D,D,D,R
2307,R,R,R,R,D,R,D,R,D,D,R,R,D,D,R,R,D
2308,R,D,R,R,D,R,R,R,R,R,R,R,D,D,D,R,D
2309,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
2310,R,D,R,R,D,D,R,R,R,D,R,D,D,D,R,D,D
2311,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
2312,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2313,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
2314,R,D,R,R,D,R,R,R,D,R,R,D,D,D,D,R,R
2315,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2316,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,D
2317,D,D,R,R,D,R,D,R,D,R,R,R,D,D,D,R,R
2318,R,D,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
2319,R,D,R,R,D,R,R,R,D,R,R,R,D,D,D,D,R
2320,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2321,R,R,R,R,D,R,R,R,R,R,R,D,D,D,R,D,R
2322,R,R,R,R,D,R,D,R,D,R,R,D,D,D,R,D,R
2323,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2324,R,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2325,R,D,R,R,D,R,D,R,R,D,D,R,D,D,D,R,R
2326,D,D,D,R,D,D,D,D,D,D,R,D,D,D,D,R,D
2327,D,R,R,R,D,R,R,R,R,D,R,R,D,R,R,R,R
2328,D,R,R,R,D,R,R,R,R,R,R,R,R,D,R,R,R
2329,R,D,R,R,D,R,D,D,D,D,R,R,D,D,D,D,R
2330,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,D
2331,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
2332,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,D
2333,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2334,R,R,R,R,D,R,R,R,D,R,R,D,D,D,R,D,R
2335,D,D,D,R,D,R,D,D,D,D,R,D,D,D,R,D,D
2336,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
2337,R,D,R,R,D,R,R,R,D,R,R,R,D,D,D,D,R
2338,R,D,R,R,D,R,R,R,D,R,R,R,D,D,D,R,R
2339,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2340,R,R,R,R,D,R,R,D,R,D,R,D,D,D,D,R,R
2341,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
2342,D,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,D
2343,R,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,R
2344,R,D,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
2345,D,R,R,R,D,R,D,R,D,D,R,R,D,D,D,D,R
2346,R,R,R,R,D,R,D,R,R,R,R,D,D,D,D,D,R
2347,D,R,R,R,D,R,D,D,R,R,R,R,D,D,R,D,D
2348,D,D,D,R,D,R,R,D,D,D,D,D,D,D,D,D,D
2349,R,R,R,R,D,R,R,R,R,D,R,R,D,R,D,R,R
2350,D,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
2351,R,R,R,R,D,R,D,R,D,D,R,D,D,D,R,R,D
2352,D,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2353,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
2354,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2355,R,D,R,R,D,R,D,R,D,R,R,R,D,D,D,R,R
2356,D,R,R,R,D,R,R,R,D,D,R,D,D,D,R,D,D
2357,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,D,R
2358,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
2359,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,R
2360,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
2361,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,D,R
2362,D,D,D,R,D,D,D,D,D,D,D,D,D,D,D,D,D
2363,D,D,R,R,D,D,D,D,D,D,D,D,D,D,D,D,R
2364,D,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2365,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2366,R,D,R,R,D,R,D,R,R,R,R,R,D,D,R,D,R
2367,R,R,R,R,D,R,D,R,R,R,R,R,D,D,D,R,R
2368,D,R,D,D,D,R,D,D,D,D,R,D,D,D,D,D,D
2369,D,D,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
2370,R,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2371,R,R,R,R,D,R,R,R,D,D,R,D,D,D,R,R,D
2372,R,R,R,R,D,R,R,R,D,D,R,D,D,D,D,D,R
2373,D,R,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
2374,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
2375,D,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,D
2376,D,D,R,R,D,R,R,R,R,D,R,D,D,D,R,D,D
2377,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
2378,R,R,R,R,D,R,D,D,D,D,R,R,D,D,D,D,R
2379,D,D,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
2380,R,D,R,R,D,R,R,R,D,R,R,R,D,D,D,D,R
2381,R,R,R,R,D,R,D,D,R,D,R,D,D,D,R,D,R
2382,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
2383,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
2384,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
2385,R,R,R,R,D,R,D,D,D,R,D,D,D,D,D,R,D
2386,D,D,D,R,D,R,R,D,D,D,R,D,D,D,D,D,D
2387,R,R,R,R,R,R,R,R,R,D,R,R,D,D,D,D,R
2388,D,D,R,R,D,R,R,R,D,R,R,R,D,D,D,R,D
2389,D,R,R,R,D,R,D,R,R,D,R,R,D,D,D,D,R
2390,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
2391,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2392,R,R,R,R,D,R,D,R,D,R,R,R,D,D,D,D,R
2393,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2394,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2395,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,R,R
2396,D,R,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
2397,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2398,D,D,R,R,D,R,R,R,R,R,R,R,D,D,D,R,R
2399,R,R,R,R,R,R,R,R,R,R,R,R,D,D,R,D,R
2400,R,R,R,R,D,R,D,R,D,D,R,R,D,D,R,R,D
2401,R,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
2402,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2403,R,R,R,R,D,R,R,D,D,R,R,D,D,D,D,D,R
2404,D,D,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
2405,R,D,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
2406,D,R,R,R,D,R,R,R,R,R,R,D,D,D,D,R,D
2407,D,R,R,R,D,R,R,R,D,R,R,D,D,D,R,D,R
2408,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
2409,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
2410,R,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,R
2411,R,R,R,R,D,R,D,R,R,R,R,R,D,D,R,D,D
2412,D,D,R,R,D,R,R,R,D,D,R,D,D,D,D,R,R
2413,R,R,R,R,D,R,R,R,D,R,R,D,D,D,D,D,R
2414,R,R,R,R,D,R,D,R,D,D,R,R,D,D,R,D,R
2415,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,D,R
2416,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
2417,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,D
2418,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2419,D,D,D,R,D,R,D,D,D,D,R,D,D,D,D,D,D
2420,D,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
2421,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2422,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
2423,R,R,R,R,D,R,D,R,D,R,R,R,D,D,R,R,R
2424,R,R,D,D,D,R,D,D,D,D,D,D,D,D,D,D,D
2425,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
2426,R,R,R,R,D,R,D,R,R,D,R,R,D,D,R,R,R
2427,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
2428,R,R,R,R,D,R,D,R,R,R,R,R,D,D,D,R,R
2429,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,D,R
2430,R,R,R,R,D,R,D,R,R,D,R,R,D,D,D,R,R
2431,R,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2432,D,D,R,R,D,D,D,R,D,D,R,D,D,D,D,D,R
2433,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,D,R
2434,D,D,D,R,D,D,D,D,D,D,R,D,D,D,D,D,D
2435,R,R,R,R,D,R,D,D,D,D,R,D,D,D,R,D,D
2436,R,R,R,R,D,R,R,R,R,D,R,D,D,D,R,R,R
2437,R,R,D,R,D,R,D,R,R,D,R,D,D,D,D,R,R
2438,R,R,R,R,D,R,D,R,D,R,R,D,D,D,R,R,D
2439,D,R,R,R,D,R,D,R,R,R,R,D,D,D,R,R,R
2440,D,R,R,R,D,R,R,R,D,D,R,R,D,D,R,R,R
2441,R,R,R,R,D,D,R,R,R,D,R,R,D,D,D,R,R
2442,D,D,D,R,D,R,D,D,D,D,D,R,D,D,D,D,D
2443,R,R,R,R,D,R,R,R,R,R,R,R,D,R,R,R,R
2444,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2445,D,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2446,R,R,R,R,D,R,R,R,D,D,D,R,D,D,D,R,D
2447,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2448,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2449,R,R,R,R,D,R,D,D,D,R,R,D,D,D,R,D,R
2450,R,R,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
2451,R,D,R,R,D,R,R,R,D,R,R,R,D,D,R,R,R
2452,R,D,R,R,D,R,D,D,R,D,R,R,D,D,D,R,R
2453,R,R,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2454,D,D,D,R,D,D,R,R,D,D,R,D,D,D,D,D,D
2455,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2456,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
2457,D,D,D,R,D,R,D,D,D,D,D,D,D,D,D,D,D
2458,R,R,R,R,D,R,D,R,R,D,R,R,D,D,D,D,D
2459,D,R,R,R,D,R,R,R,R,R,R,D,D,D,D,R,R
2460,R,D,R,R,D,R,D,R,R,D,R,R,D,D,R,D,R
2461,R,R,R,R,D,R,R,R,R,D,R,D,D,D,D,R,R
2462,D,D,R,R,D,R,D,D,D,D,R,D,D,D,D,D,D
2463,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2464,R,R,R,R,D,R,D,R,R,D,R,R,D,D,D,D,R
2465,R,R,R,R,D,R,D,R,R,R,R,R,D,D,D,R,D
2466,D,D,R,R,D,R,D,D,D,D,D,D,D,D,D,D,D
2467,R,R,R,R,D,R,D,R,D,D,R,R,D,D,R,D,D
2468,D,D,D,R,D,R,D,R,D,D,R,D,D,D,D,D,D
2469,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,D,R
2470,D,R,R,R,D,R,R,R,D,D,R,R,D,D,D,R,R
2471,D,D,R,R,D,R,R,R,R,R,R,R,D,D,D,R,D
2472,D,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2473,R,R,R,R,D,R,D,R,D,R,R,R,D,D,R,D,R
2474,R,R,R,R,D,R,R,R,R,R,R,R,D,D,R,R,R
2475,R,R,R,R,D,R,D,R,R,D,R,D,D,D,R,D,D
2476,D,D,R,R,D,D,D,D,D,D,R,D,D,D,D,D,D
2477,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
2478,D,D,R,R,D,R,R,R,R,D,R,R,D,D,R,R,R
2479,R,R,R,R,D,R,R,R,R,D,R,R,D,D,D,R,R
2480,D,R,R,R,D,R,D,D,R,D,R,R,D,D,R,R,R
2481,D,D,R,R,D,R,D,D,R,R,R,D,D,D,D,D,R
2482,D,D,D,R,D,R,R,D,R,D,R,D,D,D,D,D,D
2483,R,D,R,R,D,R,D,D,D,D,R,R,D,D,D,D,R
