회차,연도,선거일,선거구명,동,투표구명,분류,선거인수,투표수,유효표_계,무효투표수,기권자수,후보순번,정당,후보명,득표수,득표율_유효표대비
19,2012,2012-04-11,북구강서구갑,전체,국외부재자투표,special,237,67,66,1,170,2,민주통합당,전재수,48,72.73
19,2012,2012-04-11,북구강서구갑,전체,국내부재자투표,special,2924,2690,2640,50,234,1,새누리당,박민식,1380,52.27
19,2012,2012-04-11,북구강서구갑,전체,국내부재자투표,special,2924,2690,2640,50,234,2,민주통합당,전재수,1260,47.73
19,2012,2012-04-11,북구강서구갑,전체,소계,subtotal,11650,5920,5846,74,5730,1,새누리당,박민식,3295,56.36
19,2012,2012-04-11,북구강서구갑,전체,소계,subtotal,11650,5920,5846,74,5730,2,민주통합당,전재수,2551,43.64
19,2012,2012-04-11,북구강서구갑,구포제1동,구포제1동제1투,box,3017,1560,1541,19,1457,1,새누리당,박민식,981,63.66
19,2012,2012-04-11,북구강서구갑,구포제1동,구포제1동제1투,box,3017,1560,1541,19,1457,2,민주통합당,전재수,560,36.34
19,2012,2012-04-11,북구강서구갑,구포제1동,구포제1동제2투,box,2667,1375,1349,26,1292,1,새누리당,박민식,734,54.41
19,2012,2012-04-11,북구강서구갑,구포제1동,구포제1동제2투,box,2667,1375,1349,26,1292,2,민주통합당,전재수,615,45.59
19,2012,2012-04-11,북구강서구갑,구포제1동,구포제1동제3투,box,2890,1478,1463,15,1412,1,새누리당,박민식,826,56.46
19,2012,2012-04-11,북구강서구갑,구포제1동,구포제1동제3투,box,2890,1478,1463,15,1412,2,민주통합당,전재수,637,43.54
19,2012,2012-04-11,북구강서구갑,구포제1동,구포제1동제4투,box,3076,1507,1493,14,1569,1,새누리당,박민식,754,50.5
19,2012,2012-04-11,북구강서구갑,구포제1동,구포제1동제4투,box,3076,1507,1493,14,1569,2,민주통합당,전재수,739,49.5
19,2012,2012-04-11,북구강서구갑,구포제1동,소계,subtotal,24664,13246,13126,120,11418,1,새누리당,박민식,6921,52.73
19,2012,2012-04-11,북구강서구갑,구포제1동,소계,subtotal,24664,13246,13126,120,11418,2,민주통합당,전재수,6205,47.27
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제1투,box,3426,1759,1739,20,1667,1,새누리당,박민식,956,54.97
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제1투,box,3426,1759,1739,20,1667,2,민주통합당,전재수,783,45.03
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제2투,box,4112,1938,1922,16,2174,1,새누리당,박민식,1081,56.24
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제2투,box,4112,1938,1922,16,2174,2,민주통합당,전재수,841,43.76
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제3투,box,3921,2176,2158,18,1745,1,새누리당,박민식,1107,51.3
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제3투,box,3921,2176,2158,18,1745,2,민주통합당,전재수,1051,48.7
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제4투,box,4199,2165,2131,34,2034,1,새누리당,박민식,1147,53.82
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제4투,box,4199,2165,2131,34,2034,2,민주통합당,전재수,984,46.18
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제5투,box,4351,2714,2705,9,1637,1,새누리당,박민식,1403,51.87
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제5투,box,4351,2714,2705,9,1637,2,민주통합당,전재수,1302,48.13
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제6투,box,1974,900,887,13,1074,1,새누리당,박민식,489,55.13
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제6투,box,1974,900,887,13,1074,2,민주통합당,전재수,398,44.87
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제7투,box,2681,1594,1584,10,1087,1,새누리당,박민식,738,46.59
19,2012,2012-04-11,북구강서구갑,구포제2동,구포제2동제7투,box,2681,1594,1584,10,1087,2,민주통합당,전재수,846,53.41
19,2012,2012-04-11,북구강서구갑,구포제2동,소계,subtotal,21007,10229,10134,95,10778,1,새누리당,박민식,5309,52.39
19,2012,2012-04-11,북구강서구갑,구포제2동,소계,subtotal,21007,10229,10134,95,10778,2,민주통합당,전재수,4825,47.61
19,2012,2012-04-11,북구강서구갑,구포제3동,구포제3동제1투,box,3327,1559,1547,12,1768,1,새누리당,박민식,841,54.36
19,2012,2012-04-11,북구강서구갑,구포제3동,구포제3동제1투,box,3327,1559,1547,12,1768,2,민주통합당,전재수,706,45.64
19,2012,2012-04-11,북구강서구갑,구포제3동,구포제3동제2투,box,3291,1513,1503,10,1778,1,새누리당,박민식,803,53.43
19,2012,2012-04-11,북구강서구갑,구포제3동,구포제3동제2투,box,3291,1513,1503,10,1778,2,민주통합당,전재수,700,46.57
19,2012,2012-04-11,북구강서구갑,구포제3동,구포제3동제3투,box,3594,1651,1632,19,1943,1,새누리당,박민식,798,48.9
19,2012,2012-04-11,북구강서구갑,구포제3동,구포제3동제3투,box,3594,1651,1632,19,1943,2,민주통합당,전재수,834,51.1
19,2012,2012-04-11,북구강서구갑,구포제3동,구포제3동제4투,box,3640,2038,2018,20,1602,1,새누리당,박민식,1038,51.44
19,2012,2012-04-11,북구강서구갑,구포제3동,구포제3동제4투,box,3640,2038,2018,20,1602,2,민주통합당,전재수,980,48.56
19,2012,2012-04-11,북구강서구갑,구포제3동,구포제3동제5투,box,3209,1532,1514,18,1677,1,새누리당,박민식,840,55.48
19,2012,2012-04-11,북구강서구갑,구포제3동,구포제3동제5투,box,3209,1532,1514,18,1677,2,민주통합당,전재수,674,44.52
19,2012,2012-04-11,북구강서구갑,구포제3동,구포제3동제6투,box,3946,1936,1920,16,2010,1,새누리당,박민식,989,51.51
19,2012,2012-04-11,북구강서구갑,구포제3동,구포제3동제6투,box,3946,1936,1920,16,2010,2,민주통합당,전재수,931,48.49
19,2012,2012-04-11,북구강서구갑,구포제3동,소계,subtotal,14805,8076,8008,68,6729,1,새누리당,박민식,4394,54.87
19,2012,2012-04-11,북구강서구갑,구포제3동,소계,subtotal,14805,8076,8008,68,6729,2,민주통합당,전재수,3614,45.13
19,2012,2012-04-11,북구강서구갑,덕천제1동,덕천제1동제1투,box,4138,2458,2438,20,1680,1,새누리당,박민식,1351,55.41
19,2012,2012-04-11,북구강서구갑,덕천제1동,덕천제1동제1투,box,4138,2458,2438,20,1680,2,민주통합당,전재수,1087,44.59
19,2012,2012-04-11,북구강서구갑,덕천제1동,덕천제1동제2투,box,3778,1965,1950,15,1813,1,새누리당,박민식,1102,56.51
19,2012,2012-04-11,북구강서구갑,덕천제1동,덕천제1동제2투,box,3778,1965,1950,15,1813,2,민주통합당,전재수,848,43.49
19,2012,2012-04-11,북구강서구갑,덕천제1동,덕천제1동제3투,box,2738,1447,1438,9,1291,1,새누리당,박민식,765,53.2
19,2012,2012-04-11,북구강서구갑,덕천제1동,덕천제1동제3투,box,2738,1447,1438,9,1291,2,민주통합당,전재수,673,46.8
19,2012,2012-04-11,북구강서구갑,덕천제1동,덕천제1동제4투,box,4151,2206,2182,24,1945,1,새누리당,박민식,1176,53.9
19,2012,2012-04-11,북구강서구갑,덕천제1동,덕천제1동제4투,box,4151,2206,2182,24,1945,2,민주통합당,전재수,1006,46.1
19,2012,2012-04-11,북구강서구갑,덕천제1동,소계,subtotal,11523,6026,5944,82,5497,1,새누리당,박민식,3292,55.38
19,2012,2012-04-11,북구강서구갑,덕천제1동,소계,subtotal,11523,6026,5944,82,5497,2,민주통합당,전재수,2652,44.62
19,2012,2012-04-11,북구강서구갑,덕천제3동,덕천제3동제1투,box,3597,1925,1913,12,1672,1,새누리당,박민식,942,49.24
19,2012,2012-04-11,북구강서구갑,덕천제3동,덕천제3동제1투,box,3597,1925,1913,12,1672,2,민주통합당,전재수,971,50.76
19,2012,2012-04-11,북구강서구갑,덕천제3동,덕천제3동제2투,box,2378,1242,1231,11,1136,1,새누리당,박민식,685,55.65
19,2012,2012-04-11,북구강서구갑,덕천제3동,덕천제3동제2투,box,2378,1242,1231,11,1136,2,민주통합당,전재수,546,44.35
19,2012,2012-04-11,북구강서구갑,덕천제3동,덕천제3동제3투,box,2880,1494,1474,20,1386,1,새누리당,박민식,839,56.92
19,2012,2012-04-11,북구강서구갑,덕천제3동,덕천제3동제3투,box,2880,1494,1474,20,1386,2,민주통합당,전재수,635,43.08
19,2012,2012-04-11,북구강서구갑,덕천제3동,덕천제3동제4투,box,2668,1365,1326,39,1303,1,새누리당,박민식,826,62.29
19,2012,2012-04-11,북구강서구갑,덕천제3동,덕천제3동제4투,box,2668,1365,1326,39,1303,2,민주통합당,전재수,500,37.71
19,2012,2012-04-11,북구강서구갑,덕천제3동,소계,subtotal,11926,6924,6865,59,5002,1,새누리당,박민식,2919,42.52
19,2012,2012-04-11,북구강서구갑,덕천제3동,소계,subtotal,11926,6924,6865,59,5002,2,민주통합당,전재수,3946,57.48
19,2012,2012-04-11,북구강서구갑,만덕제1동,만덕제1동제1투,box,2800,1660,1642,18,1140,1,새누리당,박민식,644,39.22
19,2012,2012-04-11,북구강서구갑,만덕제1동,만덕제1동제1투,box,2800,1660,1642,18,1140,2,민주통합당,전재수,998,60.78
19,2012,2012-04-11,북구강서구갑,만덕제1동,만덕제1동제2투,box,2906,1627,1612,15,1279,1,새누리당,박민식,500,31.02
19,2012,2012-04-11,북구강서구갑,만덕제1동,만덕제1동제2투,box,2906,1627,1612,15,1279,2,민주통합당,전재수,1112,68.98
19,2012,2012-04-11,북구강서구갑,만덕제1동,만덕제1동제3투,box,3070,1754,1739,15,1316,1,새누리당,박민식,834,47.96
19,2012,2012-04-11,북구강서구갑,만덕제1동,만덕제1동제3투,box,3070,1754,1739,15,1316,2,민주통합당,전재수,905,52.04
19,2012,2012-04-11,북구강서구갑,만덕제1동,만덕제1동제4투,box,3150,1883,1872,11,1267,1,새누리당,박민식,941,50.27
19,2012,2012-04-11,북구강서구갑,만덕제1동,만덕제1동제4투,box,3150,1883,1872,11,1267,2,민주통합당,전재수,931,49.73
19,2012,2012-04-11,북구강서구갑,만덕제1동,소계,subtotal,18355,10288,10204,84,8067,1,새누리당,박민식,5378,52.7
19,2012,2012-04-11,북구강서구갑,만덕제1동,소계,subtotal,18355,10288,10204,84,8067,2,민주통합당,전재수,4826,47.3
19,2012,2012-04-11,북구강서구갑,만덕제2동,만덕제2동제1투,box,2882,1595,1579,16,1287,1,새누리당,박민식,864,54.72
19,2012,2012-04-11,북구강서구갑,만덕제2동,만덕제2동제1투,box,2882,1595,1579,16,1287,2,민주통합당,전재수,715,45.28
19,2012,2012-04-11,북구강서구갑,만덕제2동,만덕제2동제2투,box,2567,1326,1315,11,1241,1,새누리당,박민식,711,54.07
19,2012,2012-04-11,북구강서구갑,만덕제2동,만덕제2동제2투,box,2567,1326,1315,11,1241,2,민주통합당,전재수,604,45.93
19,2012,2012-04-11,북구강서구갑,만덕제2동,만덕제2동제3투,box,3705,2006,1992,14,1699,1,새누리당,박민식,1012,50.8
19,2012,2012-04-11,북구강서구갑,만덕제2동,만덕제2동제3투,box,3705,2006,1992,14,1699,2,민주통합당,전재수,980,49.2
19,2012,2012-04-11,북구강서구갑,만덕제2동,만덕제2동제4투,box,4218,2340,2321,19,1878,1,새누리당,박민식,1314,56.61
19,2012,2012-04-11,북구강서구갑,만덕제2동,만덕제2동제4투,box,4218,2340,2321,19,1878,2,민주통합당,전재수,1007,43.39
19,2012,2012-04-11,북구강서구갑,만덕제2동,만덕제2동제5투,box,4983,3021,2997,24,1962,1,새누리당,박민식,1477,49.28
19,2012,2012-04-11,북구강서구갑,만덕제2동,만덕제2동제5투,box,4983,3021,2997,24,1962,2,민주통합당,전재수,1520,50.72
19,2012,2012-04-11,북구강서구갑,만덕제2동,소계,subtotal,18263,10909,10837,72,7354,1,새누리당,박민식,5695,52.55
19,2012,2012-04-11,북구강서구갑,만덕제2동,소계,subtotal,18263,10909,10837,72,7354,2,민주통합당,전재수,5142,47.45
19,2012,2012-04-11,북구강서구갑,만덕제3동,만덕제3동제1투,box,3299,1960,1944,16,1339,1,새누리당,박민식,982,50.51
19,2012,2012-04-11,북구강서구갑,만덕제3동,만덕제3동제1투,box,3299,1960,1944,16,1339,2,민주통합당,전재수,962,49.49
19,2012,2012-04-11,북구강서구갑,만덕제3동,만덕제3동제2투,box,3836,2375,2359,16,1461,1,새누리당,박민식,1307,55.4
19,2012,2012-04-11,북구강서구갑,만덕제3동,만덕제3동제2투,box,3836,2375,2359,16,1461,2,민주통합당,전재수,1052,44.6
19,2012,2012-04-11,북구강서구갑,만덕제3동,만덕제3동제3투,box,2925,1565,1554,11,1360,1,새누리당,박민식,790,50.84
19,2012,2012-04-11,북구강서구갑,만덕제3동,만덕제3동제3투,box,2925,1565,1554,11,1360,2,민주통합당,전재수,764,49.16
19,2012,2012-04-11,북구강서구갑,만덕제3동,만덕제3동제4투,box,3895,2350,2338,12,1545,1,새누리당,박민식,1175,50.26
19,2012,2012-04-11,북구강서구갑,만덕제3동,만덕제3동제4투,box,3895,2350,2338,12,1545,2,민주통합당,전재수,1163,49.74
19,2012,2012-04-11,북구강서구갑,만덕제3동,만덕제3동제5투,box,4308,2659,2642,17,1649,1,새누리당,박민식,1441,54.54
19,2012,2012-04-11,북구강서구갑,만덕제3동,만덕제3동제5투,box,4308,2659,2642,17,1649,2,민주통합당,전재수,1201,45.46
20,2016,2016-04-13,북구강서구갑,전체,계,race_total,146182,88490,87414,1076,57692,1,새누리당,박민식,38527,44.07
20,2016,2016-04-13,북구강서구갑,전체,계,race_total,146182,88490,87414,1076,57692,2,더불어민주당,전재수,48887,55.93
20,2016,2016-04-13,북구강서구갑,전체,거소·선상투표,special,324,311,297,14,13,1,새누리당,박민식,179,60.27
20,2016,2016-04-13,북구강서구갑,전체,거소·선상투표,special,324,311,297,14,13,2,더불어민주당,전재수,118,39.73
20,2016,2016-04-13,북구강서구갑,전체,관외사전투표,special,5295,5291,5205,86,4,1,새누리당,박민식,1989,38.21
20,2016,2016-04-13,북구강서구갑,전체,관외사전투표,special,5295,5291,5205,86,4,2,더불어민주당,전재수,3216,61.79
20,2016,2016-04-13,북구강서구갑,전체,국외부재자투표,special,241,100,99,1,141,1,새누리당,박민식,24,24.24
20,2016,2016-04-13,북구강서구갑,전체,국외부재자투표,special,241,100,99,1,141,2,더불어민주당,전재수,75,75.76
20,2016,2016-04-13,북구강서구갑,전체,소계,subtotal,13513,7683,7593,90,5830,1,새누리당,박민식,3379,44.5
20,2016,2016-04-13,북구강서구갑,전체,소계,subtotal,13513,7683,7593,90,5830,2,더불어민주당,전재수,4214,55.5
20,2016,2016-04-13,북구강서구갑,전체,관내사전투표,early,1234,1234,1224,10,0,1,새누리당,박민식,520,42.48
20,2016,2016-04-13,북구강서구갑,전체,관내사전투표,early,1234,1234,1224,10,0,2,더불어민주당,전재수,704,57.52
20,2016,2016-04-13,북구강서구갑,구포제1동,구포제1동제1투,box,3970,2134,2109,25,1836,1,새누리당,박민식,909,43.1
20,2016,2016-04-13,북구강서구갑,구포제1동,구포제1동제1투,box,3970,2134,2109,25,1836,2,더불어민주당,전재수,1200,56.9
20,2016,2016-04-13,북구강서구갑,구포제1동,구포제1동제2투,box,2736,1382,1361,21,1354,1,새누리당,박민식,662,48.64
20,2016,2016-04-13,북구강서구갑,구포제1동,구포제1동제2투,box,2736,1382,1361,21,1354,2,더불어민주당,전재수,699,51.36
20,2016,2016-04-13,북구강서구갑,구포제1동,구포제1동제3투,box,2758,1492,1473,19,1266,1,새누리당,박민식,701,47.59
20,2016,2016-04-13,북구강서구갑,구포제1동,구포제1동제3투,box,2758,1492,1473,19,1266,2,더불어민주당,전재수,772,52.41
20,2016,2016-04-13,북구강서구갑,구포제1동,구포제1동제4투,box,2815,1441,1426,15,1374,1,새누리당,박민식,587,41.16
20,2016,2016-04-13,북구강서구갑,구포제1동,구포제1동제4투,box,2815,1441,1426,15,1374,2,더불어민주당,전재수,839,58.84
20,2016,2016-04-13,북구강서구갑,구포제1동,소계,subtotal,23204,13621,13439,182,9583,1,새누리당,박민식,5805,43.2
20,2016,2016-04-13,북구강서구갑,구포제1동,소계,subtotal,23204,13621,13439,182,9583,2,더불어민주당,전재수,7634,56.8
20,2016,2016-04-13,북구강서구갑,구포제1동,관내사전투표,early,1387,1387,1376,11,0,1,새누리당,박민식,551,40.04
20,2016,2016-04-13,북구강서구갑,구포제1동,관내사전투표,early,1387,1387,1376,11,0,2,더불어민주당,전재수,825,59.96
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제1투,box,2929,1552,1527,25,1377,1,새누리당,박민식,727,47.61
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제1투,box,2929,1552,1527,25,1377,2,더불어민주당,전재수,800,52.39
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제2투,box,3552,1627,1591,36,1925,1,새누리당,박민식,702,44.12
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제2투,box,3552,1627,1591,36,1925,2,더불어민주당,전재수,889,55.88
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제3투,box,3663,2062,2037,25,1601,1,새누리당,박민식,839,41.19
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제3투,box,3663,2062,2037,25,1601,2,더불어민주당,전재수,1198,58.81
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제4투,box,3533,1942,1907,35,1591,1,새누리당,박민식,842,44.15
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제4투,box,3533,1942,1907,35,1591,2,더불어민주당,전재수,1065,55.85
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제5투,box,3855,2594,2568,26,1261,1,새누리당,박민식,1100,42.83
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제5투,box,3855,2594,2568,26,1261,2,더불어민주당,전재수,1468,57.17
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제6투,box,1733,776,765,11,957,1,새누리당,박민식,380,49.67
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제6투,box,1733,776,765,11,957,2,더불어민주당,전재수,385,50.33
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제7투,box,2552,1681,1668,13,871,1,새누리당,박민식,664,39.81
20,2016,2016-04-13,북구강서구갑,구포제2동,구포제2동제7투,box,2552,1681,1668,13,871,2,더불어민주당,전재수,1004,60.19
20,2016,2016-04-13,북구강서구갑,구포제2동,소계,subtotal,19507,10570,10454,116,8937,1,새누리당,박민식,4626,44.25
20,2016,2016-04-13,북구강서구갑,구포제2동,소계,subtotal,19507,10570,10454,116,8937,2,더불어민주당,전재수,5828,55.75
20,2016,2016-04-13,북구강서구갑,구포제2동,관내사전투표,early,1459,1459,1448,11,0,1,새누리당,박민식,619,42.75
20,2016,2016-04-13,북구강서구갑,구포제2동,관내사전투표,early,1459,1459,1448,11,0,2,더불어민주당,전재수,829,57.25
20,2016,2016-04-13,북구강서구갑,구포제3동,구포제3동제1투,box,2917,1392,1379,13,1525,1,새누리당,박민식,646,46.85
20,2016,2016-04-13,북구강서구갑,구포제3동,구포제3동제1투,box,2917,1392,1379,13,1525,2,더불어민주당,전재수,733,53.15
20,2016,2016-04-13,북구강서구갑,구포제3동,구포제3동제2투,box,2846,1370,1350,20,1476,1,새누리당,박민식,624,46.22
20,2016,2016-04-13,북구강서구갑,구포제3동,구포제3동제2투,box,2846,1370,1350,20,1476,2,더불어민주당,전재수,726,53.78
20,2016,2016-04-13,북구강서구갑,구포제3동,구포제3동제3투,box,3131,1573,1542,31,1558,1,새누리당,박민식,651,42.22
20,2016,2016-04-13,북구강서구갑,구포제3동,구포제3동제3투,box,3131,1573,1542,31,1558,2,더불어민주당,전재수,891,57.78
20,2016,2016-04-13,북구강서구갑,구포제3동,구포제3동제4투,box,3053,1771,1757,14,1282,1,새누리당,박민식,735,41.83
20,2016,2016-04-13,북구강서구갑,구포제3동,구포제3동제4투,box,3053,1771,1757,14,1282,2,더불어민주당,전재수,1022,58.17
20,2016,2016-04-13,북구강서구갑,구포제3동,구포제3동제5투,box,2684,1298,1290,8,1386,1,새누리당,박민식,625,48.45
20,2016,2016-04-13,북구강서구갑,구포제3동,구포제3동제5투,box,2684,1298,1290,8,1386,2,더불어민주당,전재수,665,51.55
20,2016,2016-04-13,북구강서구갑,구포제3동,구포제3동제6투,box,3417,1707,1688,19,1710,1,새누리당,박민식,726,43.01
20,2016,2016-04-13,북구강서구갑,구포제3동,구포제3동제6투,box,3417,1707,1688,19,1710,2,더불어민주당,전재수,962,56.99
20,2016,2016-04-13,북구강서구갑,구포제3동,소계,subtotal,13693,7941,7821,120,5752,1,새누리당,박민식,3770,48.2
20,2016,2016-04-13,북구강서구갑,구포제3동,소계,subtotal,13693,7941,7821,120,5752,2,더불어민주당,전재수,4051,51.8
20,2016,2016-04-13,북구강서구갑,구포제3동,관내사전투표,early,1003,1003,990,13,0,1,새누리당,박민식,479,48.38
20,2016,2016-04-13,북구강서구갑,구포제3동,관내사전투표,early,1003,1003,990,13,0,2,더불어민주당,전재수,511,51.62
20,2016,2016-04-13,북구강서구갑,덕천제1동,덕천제1동제1투,box,3621,2198,2163,35,1423,1,새누리당,박민식,986,45.58
20,2016,2016-04-13,북구강서구갑,덕천제1동,덕천제1동제1투,box,3621,2198,2163,35,1423,2,더불어민주당,전재수,1177,54.42
20,2016,2016-04-13,북구강서구갑,덕천제1동,덕천제1동제2투,box,3142,1648,1617,31,1494,1,새누리당,박민식,743,45.95
20,2016,2016-04-13,북구강서구갑,덕천제1동,덕천제1동제2투,box,3142,1648,1617,31,1494,2,더불어민주당,전재수,874,54.05
20,2016,2016-04-13,북구강서구갑,덕천제1동,덕천제1동제3투,box,2393,1236,1213,23,1157,1,새누리당,박민식,532,43.86
20,2016,2016-04-13,북구강서구갑,덕천제1동,덕천제1동제3투,box,2393,1236,1213,23,1157,2,더불어민주당,전재수,681,56.14
20,2016,2016-04-13,북구강서구갑,덕천제1동,덕천제1동제4투,box,3534,1856,1838,18,1678,1,새누리당,박민식,1030,56.04
20,2016,2016-04-13,북구강서구갑,덕천제1동,덕천제1동제4투,box,3534,1856,1838,18,1678,2,더불어민주당,전재수,808,43.96
20,2016,2016-04-13,북구강서구갑,덕천제1동,소계,subtotal,11598,6396,6303,93,5202,1,새누리당,박민식,2807,44.53
20,2016,2016-04-13,북구강서구갑,덕천제1동,소계,subtotal,11598,6396,6303,93,5202,2,더불어민주당,전재수,3496,55.47
20,2016,2016-04-13,북구강서구갑,덕천제1동,관내사전투표,early,909,909,903,6,0,1,새누리당,박민식,308,34.11
20,2016,2016-04-13,북구강서구갑,덕천제1동,관내사전투표,early,909,909,903,6,0,2,더불어민주당,전재수,595,65.89
20,2016,2016-04-13,북구강서구갑,덕천제2동,덕천제2동제1투,box,2645,1313,1294,19,1332,1,새누리당,박민식,619,47.84
20,2016,2016-04-13,북구강서구갑,덕천제2동,덕천제2동제1투,box,2645,1313,1294,19,1332,2,더불어민주당,전재수,675,52.16
20,2016,2016-04-13,북구강서구갑,덕천제2동,덕천제2동제2투,box,2660,1276,1254,22,1384,1,새누리당,박민식,571,45.53
20,2016,2016-04-13,북구강서구갑,덕천제2동,덕천제2동제2투,box,2660,1276,1254,22,1384,2,더불어민주당,전재수,683,54.47
20,2016,2016-04-13,북구강서구갑,덕천제2동,덕천제2동제3투,box,2916,1577,1548,29,1339,1,새누리당,박민식,679,43.86
20,2016,2016-04-13,북구강서구갑,덕천제2동,덕천제2동제3투,box,2916,1577,1548,29,1339,2,더불어민주당,전재수,869,56.14
20,2016,2016-04-13,북구강서구갑,덕천제2동,덕천제2동제4투,box,2468,1321,1304,17,1147,1,새누리당,박민식,630,48.31
20,2016,2016-04-13,북구강서구갑,덕천제2동,덕천제2동제4투,box,2468,1321,1304,17,1147,2,더불어민주당,전재수,674,51.69
20,2016,2016-04-13,북구강서구갑,덕천제2동,소계,subtotal,10524,6010,5918,92,4514,1,새누리당,박민식,2907,49.12
20,2016,2016-04-13,북구강서구갑,덕천제2동,소계,subtotal,10524,6010,5918,92,4514,2,더불어민주당,전재수,3011,50.88
20,2016,2016-04-13,북구강서구갑,덕천제2동,관내사전투표,early,1059,1059,1039,20,0,1,새누리당,박민식,506,48.7
20,2016,2016-04-13,북구강서구갑,덕천제2동,관내사전투표,early,1059,1059,1039,20,0,2,더불어민주당,전재수,533,51.3
20,2016,2016-04-13,북구강서구갑,덕천제3동,덕천제3동제1투,box,1805,990,982,8,815,1,새누리당,박민식,393,40.02
20,2016,2016-04-13,북구강서구갑,덕천제3동,덕천제3동제1투,box,1805,990,982,8,815,2,더불어민주당,전재수,589,59.98
20,2016,2016-04-13,북구강서구갑,덕천제3동,덕천제3동제2투,box,2956,1558,1536,22,1398,1,새누리당,박민식,750,48.83
20,2016,2016-04-13,북구강서구갑,덕천제3동,덕천제3동제2투,box,2956,1558,1536,22,1398,2,더불어민주당,전재수,786,51.17
20,2016,2016-04-13,북구강서구갑,덕천제3동,덕천제3동제3투,box,2594,1353,1332,21,1241,1,새누리당,박민식,655,49.17
20,2016,2016-04-13,북구강서구갑,덕천제3동,덕천제3동제3투,box,2594,1353,1332,21,1241,2,더불어민주당,전재수,677,50.83
20,2016,2016-04-13,북구강서구갑,덕천제3동,덕천제3동제4투,box,2110,1050,1029,21,1060,1,새누리당,박민식,603,58.6
20,2016,2016-04-13,북구강서구갑,덕천제3동,덕천제3동제4투,box,2110,1050,1029,21,1060,2,더불어민주당,전재수,426,41.4
20,2016,2016-04-13,북구강서구갑,덕천제3동,소계,subtotal,8314,5278,5236,42,3036,1,새누리당,박민식,2221,42.42
20,2016,2016-04-13,북구강서구갑,덕천제3동,소계,subtotal,8314,5278,5236,42,3036,2,더불어민주당,전재수,3015,57.58
20,2016,2016-04-13,북구강서구갑,덕천제3동,관내사전투표,early,879,879,872,7,0,1,새누리당,박민식,334,38.3
20,2016,2016-04-13,북구강서구갑,덕천제3동,관내사전투표,early,879,879,872,7,0,2,더불어민주당,전재수,538,61.7
20,2016,2016-04-13,북구강서구갑,만덕제1동,만덕제1동제1투,box,2184,1272,1266,6,912,1,새누리당,박민식,525,41.47
20,2016,2016-04-13,북구강서구갑,만덕제1동,만덕제1동제1투,box,2184,1272,1266,6,912,2,더불어민주당,전재수,741,58.53
20,2016,2016-04-13,북구강서구갑,만덕제1동,만덕제1동제2투,box,2656,1576,1560,16,1080,1,새누리당,박민식,636,40.77
20,2016,2016-04-13,북구강서구갑,만덕제1동,만덕제1동제2투,box,2656,1576,1560,16,1080,2,더불어민주당,전재수,924,59.23
20,2016,2016-04-13,북구강서구갑,만덕제1동,만덕제1동제3투,box,2595,1551,1538,13,1044,1,새누리당,박민식,726,47.2
20,2016,2016-04-13,북구강서구갑,만덕제1동,만덕제1동제3투,box,2595,1551,1538,13,1044,2,더불어민주당,전재수,812,52.8
20,2016,2016-04-13,북구강서구갑,만덕제1동,소계,subtotal,22974,14292,14164,128,8682,1,새누리당,박민식,6011,42.44
20,2016,2016-04-13,북구강서구갑,만덕제1동,소계,subtotal,22974,14292,14164,128,8682,2,더불어민주당,전재수,8153,57.56
20,2016,2016-04-13,북구강서구갑,만덕제1동,관내사전투표,early,2198,2198,2180,18,0,1,새누리당,박민식,942,43.21
20,2016,2016-04-13,북구강서구갑,만덕제1동,관내사전투표,early,2198,2198,2180,18,0,2,더불어민주당,전재수,1238,56.79
20,2016,2016-04-13,북구강서구갑,만덕제2동,만덕제2동제1투,box,2391,1336,1315,21,1055,1,새누리당,박민식,606,46.08
